x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1155744,,,,78,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,6,0,1,2,5,4,0,1,2,4,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,1,2,7,8,1,0,0,0,0,1,1,2,0,21390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,509
1266296,314,124,219,591,0,0,0,0,1,1,1,0,4,7,2,5,4,1,4,2,2,1,3,0,1,1,0,2,2,1,0,0,1,1,1,0,0,1,1,0.0266,19800,19273,13200,3000,2,0,0,0,0,0,0,0,0,0,0,0.0356,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,527,470,13200,19273,314,124,219,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.007,527,0,,0,0,0,527,0,527,1,1,1,0,0,1,,,,0,0,,0,,0,,1,1,1,0,,0,,813
864952,111,3,26,215,0,1,4,1,0,4,8,1,15,33,7,26,9,6,21,3,2,2,7,1,1,1,4,6,8,9,0,0,1,5,4,0,0,0,3,0.6437,76100,2066,70300,124,0,0,0,1,0,0,1,0,0,1,0,0.9749,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,3734,1950,10400,2066,9,7,7.6666,6,0,,0,1,1,1,1,1,1,5,2,0,1,1,111,3,57,120313,0.9953,1,1,1,1,21937,14,14,14,0.8631,1,1,1,0.2055,152226,0,,0,0,0,152226,0,152226,1,1,1,2,0,1,37,14,25.5,28179,148492,0.9129,0,,28179,0.9129,1,1,1,0,1,6242,1.1453,662
1256563,58,0,15,188,0,4,4,0,1,2,1,0,5,13,6,7,6,3,10,6,3,3,2,1,1,1,1,1,7,2,2,2,2,2,1,1,1,1,1,0.0579,32900,30993,11700,124,1,1,0,0,0,0,0,0,0,0,0,0.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,5,5,4,3,0,0,2,4,4,1907,1315,11700,30993,58,0,15.8333,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0075,1907,0,,0,0,0,1907,0,1907,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,812
1605952,199,24,81,199,0,0,0,0,1,2,2,1,8,14,6,8,7,5,6,3,3,3,6,1,1,1,1,5,3,2,0,2,2,2,1,0,1,1,1,0.3676,186500,117928,150000,100,1,1,1,0,1,0,0,0,0,0,0,0.4343,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,2,1,0,0,0,3427,3226,20000,33073,199,24,94.6666,0,0,,0,1,1,1,1,0,1,2,1,0,1,0,49,49,49,65145,0.4343,1,1,1,1,8992,115,41,78,0.3946,1,1,1,0.1257,77564,0,,0,0,0,77564,0,77564,1,1,1,2,0,1,115,41,78,8992,8992,0.3946,0,,8992,0.3946,1,1,1,0,,0,,816
1354480,246,10,120,246,0,0,1,0,0,0,0,1,1,3,3,0,3,3,2,2,2,2,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0.6493,21200,7434,19700,1500,0,1,0,0,0,0,1,0,0,0,0,0.6909,0.1026,6,0,0,1,1,5,6,0,0,0,0,0,0,0,5,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,13766,13612,19700,7434,105,10,57.5,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.7851,23422,0,,0,0,0,23422,0,23422,1,1,1,1,0,1,246,246,246,9656,9656,1.1184,0,,9656,1.1184,1,1,1,0,1,9656,1.1184,636
1114521,5,5,5,197,1,1,1,1,0,0,0,1,5,8,1,7,3,1,6,0,1,0,1,0,0,1,0,0,6,7,0,0,0,0,4,0,0,0,0,,0,0,4500,250,0,0,0,0,0,0,0,0,0,0,1,,,3,0,0,1,1,3,3,0,0,0,0,0,0,0,2,0,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,576,576,4500,0,,,,2,0,,0,0,0,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1665,2263,2263,1.0433,1,1,1,1687,1687,0,1,1,1,1,1,5,5,5,5,1687,1687,0.9536,1687,0.9536,0,,1,1,1,0,,0,,436
1399521,154,30,92,154,0,0,0,0,1,0,0,0,3,4,2,2,2,1,2,2,1,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0.7065,8700,2553,6000,2700,0,0,0,0,0,0,1,1,0,0,0,0.7774,0.6746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,6147,4048,6000,2553,154,30,92,0,0,,0,1,1,1,1,0,1,2,0,0,3,1,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0224,6147,0,0,0,0,0,6147,0,6147,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,683
1242625,208,64,136,338,1,1,1,0,4,4,1,2,9,21,2,19,3,2,21,2,3,2,0,0,0,1,0,0,13,1,0,0,1,1,1,0,0,1,1,0.0936,17500,15862,15000,100,2,1,0,0,0,0,0,0,0,0,0,0.1105,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,2,2,2,2,0,0,1,1,1,1639,829,15000,15862,208,64,136,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0167,1639,0,,0,0,0,1638,0,1638,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,779
1342406,358,21,139,358,1,0,0,1,1,0,2,2,8,14,5,9,5,3,7,1,2,1,6,1,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0.1389,10750,9256,10750,700,0,1,0,0,0,0,0,0,0,0,0,0.1389,0.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1494,1494,10750,9256,358,358,358,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,164,164,164,6396,0.0594,1,1,1,1,20415,91,21,58.6666,0.3897,1,1,1,0.1189,28305,0,,0,0,0,28305,0,28305,1,1,1,3,0,1,91,21,58.6666,20415,26811,0.3897,0,,20415,0.3897,1,1,1,0,,0,,824
1210330,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,524
1405742,250,34,130,250,0,0,0,0,1,0,0,2,6,9,5,4,7,4,3,3,2,2,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9406,22354,1326,500000,1000,0,1,0,0,0,0,0,0,1,2,0,1,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,3,3,0,0,0,7,2,7,7,7,7,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,3,3,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,2,7,7,7,7,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,61782,42546,14000,1118,250,34,127.75,2,1,0.9835,13769,1,1,1,1,0,1,3,0,0,2,1,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0154,63574,13769,0.9835,1,1,2,63574,15674,47900,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,488
914014,115,15,65,338,0,0,0,1,0,0,0,3,8,12,2,10,5,2,5,1,2,1,2,1,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0.9366,300,19,4500,300,0,0,0,0,0,0,0,0,1,1,1,0.9366,0.9366,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,1,47,0,0,0,2,4,3,9,21,33,45,0,0,0,3,10,3,9,21,31,41,0,0,0,1,2,3,9,21,28,31,3,9,21,27,29,0,1,0,0,0,0,0,1,5,3,9,21,33,45,0,,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,2,62,0,0,0,2,4,3,9,21,33,45,0,0,0,3,10,3,9,21,31,41,0,0,0,1,2,3,9,21,28,31,3,9,21,27,29,1,1,0,0,0,0,0,0,0,0,0,2084,1803,3582,19,15,15,15,2,0,,0,1,1,1,1,1,1,3,1,1,5,2,115,115,115,311461,1.0195,1,1,1,0,0,,,,,0,0,0,0.3189,317342,317061,0.4959,1,1,1,311742,311461,281,1,1,1,0,0,2,,,,0,311461,,0,,0,,0,0,0,0,,0,,560
1359142,147,16,61,147,0,0,0,1,2,8,2,0,4,17,11,6,4,3,15,10,2,2,1,1,1,1,1,1,11,5,1,1,2,2,5,1,1,2,2,0.8542,23520,3093,5100,0,0,0,0,0,0,1,1,0,0,6,0,0.9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,7,5,3,1,0,0,0,0,0,18127,5031,5100,3093,147,28,66.2999,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,1,3424,16,16,16,0.5276,1,1,1,0.1036,21551,0,,0,0,0,21551,0,21551,1,1,1,1,0,1,16,16,16,3424,3424,0.5276,0,,3424,0.5276,1,1,1,0,,0,,586
1198055,312,312,312,312,1,0,1,0,0,0,1,3,1,6,1,5,4,1,5,1,3,1,1,0,1,1,0,1,2,1,0,0,0,1,1,0,0,0,1,0.3315,2000,1337,10000,2000,0,0,0,1,0,0,0,0,0,0,0,0.3315,0.3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,663,663,10000,1337,312,312,312,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0153,663,0,,0,0,0,663,0,663,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,737
1177764,69,4,31,119,0,2,3,1,1,19,2,0,6,32,7,25,4,3,29,5,2,2,3,0,1,1,0,1,7,7,0,0,4,5,5,0,0,3,4,0.3661,3100,1965,5001,100,0,1,1,1,0,1,0,1,0,0,4,0.78,0.1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,8,8,8,8,8,8,1,1,1,1,1,1,0,7,4,3,0,0,11,0,0,1,8,8,0,0,1,11,11,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,4531,1166,5001,1965,49,4,16.6,15,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1411,4531,3396,0.4789,0,0,0,1135,49,1086,1,1,1,2,0,1,69,65,67,0,0,,0,,0,,0,0,0,0,,0,,610
810982,321,30,168,341,0,0,0,0,1,1,3,5,37,47,17,30,6,5,40,14,3,3,1,1,1,1,4,1,25,1,0,0,0,0,1,0,0,0,0,0.499,138300,69282,86800,124,1,0,0,1,0,2,1,2,3,6,6,0.9829,0.049,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,10,0,0,0,0,3,8,0,0,0,0,2,0,3,2,0,0,1,18,0,0,1,3,5,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,9,9,3,0,0,0,0,0,99234,13160,13300,13149,321,30,172.8666,11,0,,0,1,1,1,1,1,1,5,2,0,5,1,137,136,136.5,331166,0.7417,1,1,1,0,0,,,,,0,0,0,0.2517,430400,60883,0.6798,0,0,0,369517,0,369517,1,1,1,0,0,2,,,,0,300499,,0,,0,,0,0,0,0,,0,,595
1153434,14,4,8,213,1,5,6,5,0,0,0,1,4,16,6,10,5,2,13,6,3,2,3,0,1,1,0,2,7,3,0,0,1,2,3,0,0,1,2,0.3097,21800,15047,6500,200,3,2,0,0,0,0,0,0,0,1,0,0.935,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,3,2,0,0,1,5,6,6753,5423,6500,15047,14,4,8.6666,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0492,6753,0,,0,0,0,6753,0,6753,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,646
1653473,87,66,77,151,1,0,0,0,0,5,13,8,6,32,7,25,6,2,3,0,3,0,24,0,1,1,0,3,2,1,0,0,0,0,1,0,0,0,0,,0,0,2026,200,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,89,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,58,1,0,1,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2026,0,,,,2,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,0,71,71,71,,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,7,1,3,87,66,77,0,0,0,0,,0,0,1,1,1,1,7,0,0,582
1643173,244,0,113,247,0,2,2,0,0,0,1,0,8,11,6,5,4,2,8,6,2,2,1,1,1,1,2,1,8,4,4,4,4,4,1,1,1,1,1,0.0351,63800,61559,19100,1000,3,0,0,0,0,0,0,0,0,0,0,0.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,5,5,5,3,3,3,2,2,2,2241,1785,19100,61559,244,0,113.1666,0,0,,0,1,1,1,1,0,1,2,0,0,1,0,,,,0,,1,1,1,0,0,,,,,0,0,0,0.0057,2241,0,,0,0,0,2241,0,2241,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,822
1185150,4,3,3,4,0,2,2,0,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0,0,0,1,0,0,2,8,1,2,8,8,3,0,1,3,3,0.3708,1200,755,700,500,0,1,0,0,0,0,0,1,0,0,0,0.7159,0.1242,5,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,445,358,700,755,4,3,3.5,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3708,445,0,,0,0,0,445,0,445,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,571
